duration,pdays,previous,poutcome,emp.var.rate,euribor3m,nr.employed
143.0,0.0,1.0,1.0,-1.1,0.879,4963.6
11.0,0.0,0.0,0.0,1.4,4.965,5228.1
74.0,0.0,0.0,0.0,1.4,4.963,5228.1
159.0,0.0,1.0,1.0,-3.4,0.75,5017.5
123.0,0.0,0.0,0.0,1.4,4.962,5228.1
13.0,0.0,0.0,0.0,1.4,4.959,5228.1
67.0,0.0,0.0,0.0,-1.8,1.299,5099.1
85.0,0.0,0.0,0.0,-3.4,0.715,5017.5
61.0,0.0,0.0,0.0,1.4,4.959,5228.1
137.0,0.0,1.0,1.0,-1.8,1.281,5099.1
163.0,0.0,1.0,1.0,-2.9,1.268,5076.2
245.0,0.0,0.0,0.0,1.1,4.856,5191.0
418.0,0.0,0.0,0.0,1.4,4.96,5228.1
177.0,0.0,0.0,0.0,1.4,4.96,5228.1
787.0,0.0,0.0,0.0,1.4,4.963,5228.1
205.0,0.0,0.0,0.0,-1.8,1.344,5099.1
275.0,0.0,0.0,0.0,1.4,4.965,5228.1
185.0,0.0,0.0,0.0,1.1,4.857,5191.0
89.0,0.0,0.0,0.0,1.4,4.962,5228.1
109.0,0.0,0.0,0.0,1.1,4.857,5191.0
58.0,0.0,0.0,0.0,1.1,4.864,5191.0
287.0,0.0,0.0,0.0,1.4,4.965,5228.1
75.0,0.0,0.0,0.0,1.4,4.96,5228.1
126.0,0.0,1.0,1.0,-1.8,1.25,5099.1
293.0,11.0,1.0,2.0,-1.8,1.334,5099.1
124.0,0.0,0.0,0.0,1.4,4.966,5228.1
142.0,0.0,0.0,0.0,1.4,4.968,5228.1
255.0,0.0,0.0,0.0,-1.8,1.266,5099.1
42.0,0.0,0.0,0.0,1.4,4.962,5228.1
24.0,0.0,0.0,0.0,1.4,4.961,5228.1
108.0,0.0,0.0,0.0,-0.1,4.12,5195.8
25.0,0.0,1.0,1.0,-1.8,1.291,5099.1
639.0,0.0,0.0,0.0,-1.8,1.244,5099.1
125.0,0.0,0.0,0.0,-1.8,1.41,5099.1
185.0,0.0,0.0,0.0,1.1,4.857,5191.0
71.0,0.0,0.0,0.0,-1.8,1.41,5099.1
37.0,0.0,0.0,0.0,-0.1,4.076,5195.8
121.0,0.0,0.0,0.0,1.4,4.96,5228.1
507.0,0.0,0.0,0.0,1.1,4.857,5191.0
272.0,1.0,1.0,2.0,-1.7,0.835,4991.6
207.0,0.0,0.0,0.0,-1.8,0.655,5008.7
84.0,0.0,0.0,0.0,1.4,4.958,5228.1
365.0,0.0,0.0,0.0,1.1,4.856,5191.0
305.0,0.0,0.0,0.0,-2.9,0.883,5076.2
101.0,0.0,0.0,0.0,-1.8,1.423,5099.1
145.0,0.0,0.0,0.0,1.1,4.856,5191.0
653.0,0.0,0.0,0.0,1.4,4.965,5228.1
478.0,0.0,0.0,0.0,-0.1,5.045,5195.8
170.0,0.0,1.0,1.0,-1.8,1.405,5099.1
102.0,0.0,0.0,0.0,1.1,4.859,5191.0
37.0,0.0,0.0,0.0,1.4,4.963,5228.1
148.0,0.0,1.0,1.0,-0.1,4.153,5195.8
193.0,0.0,0.0,0.0,-3.4,0.72,5017.5
553.0,0.0,0.0,0.0,1.1,4.857,5191.0
335.0,0.0,0.0,0.0,1.4,4.963,5228.1
126.0,0.0,0.0,0.0,1.1,4.856,5191.0
133.0,0.0,0.0,0.0,1.4,4.964,5228.1
290.0,0.0,0.0,0.0,1.4,4.962,5228.1
95.0,0.0,0.0,0.0,1.1,4.857,5191.0
79.0,0.0,0.0,0.0,1.4,4.97,5228.1
571.0,0.0,0.0,0.0,-1.8,1.365,5099.1
602.0,0.0,0.0,0.0,1.4,4.962,5228.1
11.0,3.0,1.0,2.0,-1.8,1.354,5099.1
149.0,0.0,0.0,0.0,1.1,4.857,5191.0
96.0,0.0,1.0,1.0,-0.1,4.021,5195.8
137.0,0.0,0.0,0.0,-1.8,1.41,5099.1
161.0,0.0,0.0,0.0,1.4,4.961,5228.1
559.0,0.0,0.0,0.0,1.4,4.962,5228.1
437.0,0.0,0.0,0.0,1.4,4.958,5228.1
80.0,0.0,0.0,0.0,-1.8,1.25,5099.1
189.0,0.0,0.0,0.0,-2.9,1.262,5076.2
323.0,0.0,0.0,0.0,1.4,4.866,5228.1
110.0,0.0,0.0,0.0,1.1,4.856,5191.0
310.0,0.0,0.0,0.0,1.4,4.962,5228.1
171.0,0.0,0.0,0.0,1.1,4.856,5191.0
155.0,0.0,0.0,0.0,-1.8,1.405,5099.1
94.0,0.0,0.0,0.0,1.4,4.964,5228.1
165.0,0.0,0.0,0.0,-0.1,4.076,5195.8
106.0,0.0,0.0,0.0,1.1,4.859,5191.0
477.0,0.0,0.0,0.0,1.1,4.857,5191.0
42.0,0.0,0.0,0.0,-1.8,1.405,5099.1
146.0,0.0,0.0,0.0,1.1,4.857,5191.0
33.0,0.0,0.0,0.0,1.4,4.96,5228.1
216.0,0.0,0.0,0.0,1.4,4.967,5228.1
92.0,0.0,1.0,1.0,-3.4,0.718,5017.5
339.0,0.0,0.0,0.0,1.4,4.962,5228.1
79.0,0.0,0.0,0.0,-0.1,4.153,5195.8
209.0,0.0,0.0,0.0,1.4,4.968,5228.1
634.0,0.0,0.0,0.0,1.4,4.959,5228.1
513.0,0.0,0.0,0.0,-3.4,0.737,5017.5
184.0,0.0,0.0,0.0,-1.8,1.365,5099.1
152.0,0.0,0.0,0.0,1.4,4.964,5228.1
30.0,0.0,0.0,0.0,-1.8,1.266,5099.1
43.0,0.0,0.0,0.0,1.4,4.962,5228.1
72.0,0.0,0.0,0.0,1.4,4.97,5228.1
90.0,0.0,0.0,0.0,-1.8,1.334,5099.1
157.0,0.0,0.0,0.0,1.4,4.96,5228.1
74.0,0.0,0.0,0.0,1.4,4.957,5228.1
100.0,0.0,0.0,0.0,-1.8,1.405,5099.1
531.0,0.0,0.0,0.0,-3.4,0.809,5017.5
336.0,3.0,1.0,2.0,-2.9,1.268,5076.2
877.0,0.0,0.0,0.0,-1.8,1.299,5099.1
554.0,0.0,0.0,0.0,-0.1,4.191,5195.8
81.0,0.0,0.0,0.0,1.4,4.962,5228.1
115.0,0.0,0.0,0.0,-0.1,4.12,5195.8
111.0,0.0,0.0,0.0,1.1,4.855,5191.0
331.0,0.0,0.0,0.0,1.1,4.857,5191.0
356.0,12.0,3.0,2.0,-1.8,0.683,5008.7
612.0,0.0,1.0,1.0,-1.8,1.405,5099.1
670.0,0.0,0.0,0.0,-0.1,4.021,5195.8
187.0,1.0,1.0,2.0,-1.8,0.635,5008.7
184.0,0.0,0.0,0.0,1.4,4.963,5228.1
99.0,0.0,0.0,0.0,-1.8,1.453,5099.1
100.0,0.0,0.0,0.0,1.1,4.864,5191.0
57.0,0.0,0.0,0.0,1.1,4.859,5191.0
318.0,0.0,0.0,0.0,-1.8,1.281,5099.1
162.0,0.0,0.0,0.0,1.4,4.961,5228.1
88.0,0.0,0.0,0.0,1.1,4.857,5191.0
143.0,0.0,0.0,0.0,1.4,4.965,5228.1
293.0,0.0,0.0,0.0,1.4,4.961,5228.1
1038.0,0.0,0.0,0.0,-1.8,1.415,5099.1
99.0,0.0,0.0,0.0,1.1,4.856,5191.0
124.0,0.0,0.0,0.0,-3.4,0.722,5017.5
53.0,0.0,0.0,0.0,1.4,4.959,5228.1
191.0,0.0,0.0,0.0,1.4,4.962,5228.1
154.0,0.0,0.0,0.0,1.1,4.857,5191.0
83.0,0.0,0.0,0.0,1.4,4.965,5228.1
266.0,0.0,0.0,0.0,1.4,4.968,5228.1
168.0,0.0,0.0,0.0,1.1,4.856,5191.0
5.0,0.0,0.0,0.0,1.1,4.857,5191.0
265.0,0.0,0.0,0.0,1.4,4.962,5228.1
135.0,0.0,1.0,1.0,-1.8,1.405,5099.1
283.0,0.0,0.0,0.0,1.4,4.962,5228.1
109.0,1.0,1.0,2.0,-3.4,0.722,5017.5
98.0,0.0,0.0,0.0,-2.9,1.281,5076.2
110.0,0.0,0.0,0.0,1.4,4.957,5228.1
123.0,0.0,0.0,0.0,-1.8,1.266,5099.1
315.0,0.0,0.0,0.0,-1.8,1.405,5099.1
42.0,0.0,0.0,0.0,-1.8,1.405,5099.1
1472.0,0.0,3.0,1.0,-1.8,0.645,5008.7
226.0,0.0,0.0,0.0,-1.8,1.244,5099.1
78.0,0.0,0.0,0.0,1.4,4.961,5228.1
191.0,0.0,1.0,1.0,-1.8,1.405,5099.1
553.0,0.0,0.0,0.0,-1.8,1.327,5099.1
156.0,0.0,0.0,0.0,-1.8,1.405,5099.1
110.0,0.0,0.0,0.0,1.4,4.962,5228.1
142.0,0.0,0.0,0.0,-2.9,1.262,5076.2
395.0,0.0,0.0,0.0,-3.0,0.715,5023.5
233.0,0.0,0.0,0.0,-1.8,1.405,5099.1
126.0,0.0,1.0,1.0,-1.8,1.25,5099.1
79.0,0.0,0.0,0.0,1.4,4.963,5228.1
219.0,0.0,0.0,0.0,-1.8,1.405,5099.1
36.0,0.0,0.0,0.0,1.4,4.866,5228.1
101.0,0.0,1.0,1.0,-1.8,1.483,5099.1
85.0,0.0,0.0,0.0,-0.1,4.021,5195.8
90.0,0.0,0.0,0.0,1.4,4.968,5228.1
143.0,0.0,0.0,0.0,1.4,4.957,5228.1
101.0,0.0,0.0,0.0,1.4,4.966,5228.1
106.0,0.0,0.0,0.0,-3.4,0.722,5017.5
138.0,0.0,0.0,0.0,1.4,4.962,5228.1
577.0,0.0,0.0,0.0,-2.9,1.268,5076.2
117.0,0.0,0.0,0.0,1.1,4.859,5191.0
263.0,0.0,0.0,0.0,1.4,4.961,5228.1
437.0,0.0,1.0,1.0,-1.8,1.415,5099.1
353.0,0.0,0.0,0.0,1.4,4.966,5228.1
366.0,0.0,0.0,0.0,-0.1,4.021,5195.8
193.0,0.0,0.0,0.0,1.4,4.963,5228.1
158.0,0.0,0.0,0.0,1.1,4.858,5191.0
153.0,0.0,0.0,0.0,1.4,4.962,5228.1
399.0,0.0,0.0,0.0,-1.8,1.405,5099.1
71.0,0.0,0.0,0.0,1.4,4.961,5228.1
209.0,0.0,0.0,0.0,-1.8,1.291,5099.1
779.0,0.0,1.0,1.0,-0.1,4.12,5195.8
512.0,0.0,0.0,0.0,1.4,4.959,5228.1
504.0,0.0,0.0,0.0,-1.8,1.244,5099.1
91.0,0.0,0.0,0.0,1.1,4.856,5191.0
87.0,0.0,0.0,0.0,-1.8,1.244,5099.1
90.0,0.0,0.0,0.0,1.4,4.962,5228.1
285.0,0.0,0.0,0.0,-1.8,1.334,5099.1
854.0,0.0,0.0,0.0,-0.1,4.153,5195.8
75.0,0.0,0.0,0.0,-1.8,1.281,5099.1
621.0,0.0,0.0,0.0,1.4,4.96,5228.1
312.0,1.0,1.0,2.0,-1.7,0.899,4991.6
124.0,0.0,0.0,0.0,-0.1,4.076,5195.8
432.0,2.0,2.0,2.0,-2.9,0.884,5076.2
53.0,0.0,0.0,0.0,1.4,4.962,5228.1
446.0,0.0,0.0,0.0,-2.9,1.059,5076.2
207.0,0.0,0.0,0.0,1.4,4.958,5228.1
491.0,0.0,0.0,0.0,-0.1,4.153,5195.8
25.0,0.0,0.0,0.0,-1.8,1.405,5099.1
476.0,0.0,0.0,0.0,1.4,4.962,5228.1
217.0,0.0,0.0,0.0,-1.8,1.266,5099.1
320.0,0.0,0.0,0.0,-0.1,4.12,5195.8
134.0,0.0,0.0,0.0,1.1,4.856,5191.0
389.0,0.0,0.0,0.0,1.4,4.962,5228.1
247.0,0.0,0.0,0.0,-1.8,1.291,5099.1
352.0,0.0,0.0,0.0,1.1,4.864,5191.0
402.0,0.0,0.0,0.0,1.1,4.857,5191.0
75.0,0.0,0.0,0.0,1.4,4.864,5228.1
85.0,0.0,0.0,0.0,1.4,4.947,5228.1
161.0,0.0,0.0,0.0,1.4,4.958,5228.1
303.0,0.0,0.0,0.0,1.1,4.857,5191.0
93.0,0.0,0.0,0.0,1.4,4.962,5228.1
86.0,0.0,0.0,0.0,1.4,4.958,5228.1
1710.0,0.0,0.0,0.0,-1.8,1.291,5099.1
706.0,1.0,1.0,2.0,-1.1,0.877,4963.6
64.0,0.0,0.0,0.0,1.1,4.855,5191.0
238.0,0.0,0.0,0.0,1.4,4.864,5228.1
50.0,0.0,0.0,0.0,1.4,4.864,5228.1
335.0,0.0,0.0,0.0,1.1,4.858,5191.0
461.0,0.0,1.0,1.0,-1.8,1.41,5099.1
440.0,0.0,0.0,0.0,1.1,4.857,5191.0
173.0,0.0,0.0,0.0,1.4,4.864,5228.1
47.0,0.0,0.0,0.0,1.4,4.961,5228.1
850.0,0.0,0.0,0.0,1.4,4.959,5228.1
215.0,0.0,0.0,0.0,1.4,4.966,5228.1
327.0,0.0,0.0,0.0,1.1,4.857,5191.0
168.0,0.0,0.0,0.0,1.4,4.963,5228.1
91.0,0.0,0.0,0.0,1.1,4.858,5191.0
65.0,0.0,0.0,0.0,-1.8,1.281,5099.1
67.0,0.0,0.0,0.0,-0.1,4.153,5195.8
267.0,0.0,0.0,0.0,1.1,4.86,5191.0
61.0,0.0,0.0,0.0,1.4,4.968,5228.1
199.0,0.0,0.0,0.0,1.4,4.96,5228.1
89.0,0.0,0.0,0.0,1.4,4.961,5228.1
510.0,0.0,0.0,0.0,1.1,4.864,5191.0
182.0,0.0,0.0,0.0,1.1,4.857,5191.0
515.0,0.0,0.0,0.0,-0.1,4.153,5195.8
64.0,0.0,0.0,0.0,-1.8,1.531,5099.1
76.0,0.0,0.0,0.0,-2.9,0.854,5076.2
181.0,0.0,0.0,0.0,1.4,4.961,5228.1
253.0,0.0,1.0,1.0,-1.8,1.327,5099.1
56.0,0.0,0.0,0.0,1.4,4.963,5228.1
54.0,0.0,0.0,0.0,-0.1,4.191,5195.8
281.0,0.0,0.0,0.0,-1.1,1.028,4963.6
121.0,0.0,0.0,0.0,1.4,4.961,5228.1
325.0,3.0,1.0,2.0,-3.4,0.716,5017.5
374.0,0.0,0.0,0.0,-3.4,0.73,5017.5
216.0,0.0,0.0,0.0,-1.8,1.405,5099.1
113.0,0.0,0.0,0.0,-3.4,0.724,5017.5
81.0,0.0,0.0,0.0,1.1,4.856,5191.0
222.0,0.0,1.0,1.0,-1.8,1.299,5099.1
470.0,0.0,0.0,0.0,1.1,4.857,5191.0
545.0,0.0,0.0,0.0,1.4,4.962,5228.1
122.0,0.0,0.0,0.0,1.1,4.857,5191.0
267.0,0.0,0.0,0.0,-1.8,1.281,5099.1
171.0,0.0,0.0,0.0,1.4,4.962,5228.1
114.0,0.0,0.0,0.0,1.4,4.965,5228.1
97.0,0.0,0.0,0.0,1.4,4.962,5228.1
293.0,0.0,1.0,1.0,-0.1,4.12,5195.8
128.0,0.0,1.0,1.0,-1.8,1.291,5099.1
169.0,0.0,0.0,0.0,-1.8,1.344,5099.1
1042.0,0.0,0.0,0.0,1.1,4.856,5191.0
142.0,0.0,0.0,0.0,1.4,4.957,5228.1
141.0,0.0,0.0,0.0,1.1,4.857,5191.0
188.0,0.0,0.0,0.0,1.4,4.961,5228.1
341.0,0.0,0.0,0.0,-1.8,1.281,5099.1
622.0,0.0,0.0,0.0,-2.9,0.825,5076.2
242.0,0.0,1.0,1.0,-3.4,0.716,5017.5
220.0,0.0,0.0,0.0,1.4,4.962,5228.1
114.0,0.0,0.0,0.0,1.1,4.857,5191.0
254.0,0.0,0.0,0.0,1.1,4.858,5191.0
66.0,0.0,0.0,0.0,-1.8,1.281,5099.1
78.0,0.0,1.0,1.0,-1.8,1.244,5099.1
108.0,0.0,0.0,0.0,-1.8,1.354,5099.1
226.0,0.0,0.0,0.0,1.1,4.856,5191.0
110.0,0.0,0.0,0.0,1.4,4.865,5228.1
120.0,3.0,4.0,2.0,-1.1,1.05,4963.6
243.0,0.0,0.0,0.0,1.4,4.963,5228.1
396.0,0.0,1.0,1.0,-0.1,4.191,5195.8
680.0,0.0,0.0,0.0,1.4,4.957,5228.1
18.0,0.0,0.0,0.0,-0.1,4.153,5195.8
215.0,0.0,0.0,0.0,1.1,4.857,5191.0
57.0,0.0,0.0,0.0,-1.8,1.479,5099.1
551.0,0.0,0.0,0.0,1.4,4.97,5228.1
122.0,0.0,0.0,0.0,1.4,4.961,5228.1
275.0,0.0,0.0,0.0,-1.8,1.466,5099.1
217.0,0.0,0.0,0.0,1.4,4.959,5228.1
135.0,0.0,0.0,0.0,1.4,4.961,5228.1
157.0,0.0,0.0,0.0,1.1,4.857,5191.0
126.0,0.0,0.0,0.0,1.4,4.966,5228.1
474.0,0.0,0.0,0.0,1.1,4.857,5191.0
72.0,0.0,0.0,0.0,-0.1,4.021,5195.8
498.0,0.0,0.0,0.0,-1.8,1.498,5099.1
155.0,0.0,0.0,0.0,1.4,4.964,5228.1
135.0,0.0,0.0,0.0,1.4,4.864,5228.1
25.0,0.0,0.0,0.0,1.4,4.967,5228.1
188.0,0.0,0.0,0.0,1.4,4.961,5228.1
82.0,0.0,0.0,0.0,-0.1,4.076,5195.8
137.0,0.0,0.0,0.0,-1.8,1.405,5099.1
432.0,0.0,0.0,0.0,1.1,4.856,5191.0
150.0,0.0,0.0,0.0,-1.8,1.244,5099.1
217.0,0.0,0.0,0.0,-0.1,4.076,5195.8
191.0,0.0,0.0,0.0,1.4,4.961,5228.1
261.0,1.0,1.0,2.0,-1.7,0.898,4991.6
102.0,0.0,0.0,0.0,1.4,4.962,5228.1
365.0,0.0,0.0,0.0,1.4,4.965,5228.1
164.0,3.0,3.0,2.0,-1.1,0.879,4963.6
53.0,0.0,0.0,0.0,-0.1,4.12,5195.8
132.0,0.0,0.0,0.0,1.4,4.961,5228.1
9.0,0.0,0.0,0.0,1.4,4.959,5228.1
106.0,0.0,0.0,0.0,1.4,4.965,5228.1
460.0,0.0,0.0,0.0,-2.9,0.859,5076.2
87.0,0.0,0.0,0.0,1.4,4.963,5228.1
52.0,0.0,0.0,0.0,1.4,4.961,5228.1
1260.0,12.0,1.0,2.0,-1.8,1.365,5099.1
60.0,0.0,0.0,0.0,1.4,4.963,5228.1
222.0,12.0,1.0,2.0,-1.8,1.266,5099.1
169.0,0.0,0.0,0.0,1.1,4.855,5191.0
500.0,0.0,0.0,0.0,1.4,4.964,5228.1
39.0,0.0,0.0,0.0,1.1,4.86,5191.0
145.0,0.0,0.0,0.0,-1.8,1.405,5099.1
66.0,0.0,0.0,0.0,-0.1,4.12,5195.8
13.0,0.0,0.0,0.0,1.4,4.959,5228.1
314.0,0.0,0.0,0.0,1.1,4.857,5191.0
59.0,0.0,0.0,0.0,1.4,4.866,5228.1
640.0,0.0,0.0,0.0,-0.1,4.076,5195.8
212.0,0.0,0.0,0.0,-1.8,1.498,5099.1
151.0,0.0,1.0,1.0,-1.8,0.646,5008.7
14.0,0.0,0.0,0.0,-0.1,4.021,5195.8
183.0,0.0,0.0,0.0,1.4,4.965,5228.1
553.0,0.0,0.0,0.0,1.4,4.962,5228.1
138.0,0.0,0.0,0.0,-2.9,0.873,5076.2
184.0,3.0,1.0,2.0,-1.8,0.65,5008.7
154.0,0.0,0.0,0.0,1.1,4.859,5191.0
265.0,0.0,1.0,1.0,-1.8,1.327,5099.1
328.0,0.0,0.0,0.0,1.4,4.959,5228.1
156.0,0.0,0.0,0.0,1.4,4.865,5228.1
245.0,0.0,0.0,0.0,1.4,4.962,5228.1
250.0,0.0,0.0,0.0,1.4,4.962,5228.1
140.0,0.0,0.0,0.0,1.4,4.963,5228.1
192.0,0.0,0.0,0.0,1.4,4.963,5228.1
92.0,0.0,0.0,0.0,1.4,4.963,5228.1
445.0,0.0,1.0,1.0,-1.8,1.334,5099.1
1689.0,0.0,0.0,0.0,1.1,4.856,5191.0
59.0,0.0,0.0,0.0,1.4,4.962,5228.1
27.0,0.0,0.0,0.0,1.4,4.959,5228.1
252.0,0.0,1.0,1.0,-0.1,4.12,5195.8
227.0,0.0,0.0,0.0,1.1,4.856,5191.0
225.0,0.0,0.0,0.0,1.1,4.859,5191.0
206.0,0.0,0.0,0.0,1.4,4.96,5228.1
701.0,0.0,0.0,0.0,-1.1,1.037,4963.6
131.0,0.0,0.0,0.0,-1.8,1.344,5099.1
2462.0,0.0,0.0,0.0,-0.1,4.191,5195.8
73.0,0.0,0.0,0.0,1.1,4.859,5191.0
55.0,0.0,0.0,0.0,-1.8,1.25,5099.1
18.0,0.0,0.0,0.0,-1.8,1.344,5099.1
192.0,0.0,0.0,0.0,1.1,4.856,5191.0
206.0,0.0,1.0,1.0,-1.7,0.893,4991.6
895.0,0.0,0.0,0.0,-1.8,1.244,5099.1
123.0,0.0,0.0,0.0,-1.8,1.244,5099.1
52.0,0.0,0.0,0.0,-0.1,4.191,5195.8
143.0,0.0,0.0,0.0,-1.8,1.313,5099.1
93.0,0.0,0.0,0.0,1.4,4.965,5228.1
166.0,0.0,0.0,0.0,1.1,4.864,5191.0
993.0,3.0,1.0,2.0,-2.9,1.286,5076.2
82.0,0.0,0.0,0.0,1.4,4.962,5228.1
60.0,0.0,0.0,0.0,1.4,4.963,5228.1
117.0,0.0,0.0,0.0,1.4,4.963,5228.1
315.0,0.0,0.0,0.0,1.1,4.857,5191.0
39.0,0.0,0.0,0.0,1.4,4.96,5228.1
145.0,0.0,0.0,0.0,1.4,4.959,5228.1
70.0,0.0,0.0,0.0,-0.1,4.076,5195.8
50.0,0.0,0.0,0.0,1.4,4.865,5228.1
183.0,0.0,0.0,0.0,-0.1,4.153,5195.8
101.0,0.0,0.0,0.0,1.1,4.857,5191.0
63.0,0.0,0.0,0.0,1.4,4.959,5228.1
78.0,0.0,0.0,0.0,1.4,4.864,5228.1
55.0,0.0,0.0,0.0,1.4,4.964,5228.1
38.0,0.0,0.0,0.0,-0.1,4.191,5195.8
988.0,0.0,0.0,0.0,1.4,4.959,5228.1
277.0,0.0,0.0,0.0,-3.4,0.781,5017.5
336.0,0.0,0.0,0.0,1.1,4.858,5191.0
97.0,0.0,0.0,0.0,1.1,4.857,5191.0
534.0,0.0,0.0,0.0,1.4,4.962,5228.1
460.0,0.0,0.0,0.0,1.4,4.963,5228.1
227.0,0.0,0.0,0.0,-0.1,4.12,5195.8
201.0,0.0,1.0,1.0,-0.1,4.021,5195.8
329.0,0.0,0.0,0.0,-1.8,1.327,5099.1
144.0,0.0,0.0,0.0,1.4,4.963,5228.1
261.0,0.0,1.0,1.0,-1.8,1.313,5099.1
118.0,0.0,0.0,0.0,1.1,4.856,5191.0
175.0,0.0,0.0,0.0,1.1,4.857,5191.0
160.0,0.0,0.0,0.0,-1.8,1.365,5099.1
193.0,0.0,0.0,0.0,1.1,4.855,5191.0
936.0,0.0,0.0,0.0,1.4,4.864,5228.1
247.0,0.0,0.0,0.0,-1.8,1.299,5099.1
333.0,0.0,0.0,0.0,1.4,4.963,5228.1
132.0,0.0,0.0,0.0,-1.8,1.435,5099.1
293.0,8.0,2.0,1.0,-3.4,0.715,5017.5
129.0,0.0,0.0,0.0,1.4,4.963,5228.1
399.0,0.0,0.0,0.0,-1.8,1.344,5099.1
67.0,0.0,0.0,0.0,1.4,4.965,5228.1
72.0,0.0,0.0,0.0,1.4,4.962,5228.1
1120.0,0.0,0.0,0.0,1.4,4.963,5228.1
19.0,0.0,0.0,0.0,1.4,4.962,5228.1
153.0,0.0,0.0,0.0,1.1,4.856,5191.0
58.0,0.0,0.0,0.0,1.4,4.864,5228.1
287.0,0.0,0.0,0.0,-1.8,1.266,5099.1
456.0,10.0,1.0,2.0,-3.0,0.715,5023.5
34.0,0.0,0.0,0.0,-1.8,1.25,5099.1
48.0,0.0,0.0,0.0,-1.1,0.959,4963.6
85.0,0.0,0.0,0.0,-3.4,0.722,5017.5
884.0,0.0,0.0,0.0,1.4,4.964,5228.1
383.0,0.0,0.0,0.0,1.4,4.957,5228.1
1081.0,0.0,1.0,1.0,-0.1,4.191,5195.8
473.0,0.0,1.0,1.0,-1.8,1.405,5099.1
20.0,0.0,0.0,0.0,-1.8,1.25,5099.1
130.0,0.0,0.0,0.0,1.4,4.962,5228.1
638.0,1.0,1.0,2.0,-1.8,1.266,5099.1
113.0,0.0,0.0,0.0,1.4,4.962,5228.1
349.0,0.0,0.0,0.0,1.4,4.864,5228.1
906.0,0.0,1.0,1.0,-0.1,4.021,5195.8
141.0,0.0,1.0,1.0,-1.8,1.266,5099.1
1077.0,0.0,0.0,0.0,-1.8,1.313,5099.1
334.0,0.0,0.0,0.0,-1.8,1.299,5099.1
452.0,0.0,0.0,0.0,1.4,4.961,5228.1
374.0,0.0,0.0,0.0,1.4,4.961,5228.1
196.0,0.0,0.0,0.0,1.4,4.968,5228.1
340.0,0.0,1.0,1.0,-1.8,1.291,5099.1
187.0,0.0,0.0,0.0,-1.8,1.405,5099.1
169.0,0.0,0.0,0.0,-1.8,1.334,5099.1
225.0,0.0,0.0,0.0,1.4,4.962,5228.1
170.0,0.0,0.0,0.0,1.4,4.961,5228.1
296.0,0.0,0.0,0.0,-1.8,1.299,5099.1
49.0,0.0,0.0,0.0,1.4,4.962,5228.1
111.0,0.0,0.0,0.0,1.1,4.855,5191.0
131.0,3.0,2.0,2.0,-2.9,0.884,5076.2
159.0,0.0,0.0,0.0,1.1,4.857,5191.0
44.0,0.0,0.0,0.0,-1.8,1.313,5099.1
281.0,0.0,0.0,0.0,1.4,4.865,5228.1
111.0,0.0,1.0,1.0,-2.9,1.26,5076.2
838.0,0.0,0.0,0.0,1.4,4.961,5228.1
98.0,0.0,0.0,0.0,1.4,4.957,5228.1
192.0,0.0,0.0,0.0,1.1,4.858,5191.0
23.0,0.0,0.0,0.0,1.4,4.959,5228.1
301.0,0.0,0.0,0.0,1.1,4.859,5191.0
72.0,0.0,1.0,1.0,-1.1,0.987,4963.6
73.0,0.0,0.0,0.0,1.4,4.961,5228.1
135.0,0.0,0.0,0.0,1.4,4.961,5228.1
110.0,0.0,1.0,1.0,-0.1,4.153,5195.8
86.0,0.0,0.0,0.0,1.4,4.967,5228.1
415.0,0.0,0.0,0.0,1.4,4.959,5228.1
354.0,0.0,0.0,0.0,1.4,4.96,5228.1
353.0,0.0,0.0,0.0,-1.8,1.453,5099.1
411.0,0.0,0.0,0.0,-2.9,0.884,5076.2
96.0,0.0,0.0,0.0,-3.4,0.724,5017.5
10.0,0.0,0.0,0.0,1.4,4.96,5228.1
394.0,0.0,0.0,0.0,1.4,4.962,5228.1
191.0,0.0,0.0,0.0,-0.1,4.076,5195.8
237.0,0.0,0.0,0.0,1.4,4.962,5228.1
654.0,0.0,0.0,0.0,1.4,4.958,5228.1
59.0,0.0,0.0,0.0,1.4,4.958,5228.1
272.0,0.0,0.0,0.0,1.4,4.961,5228.1
519.0,0.0,0.0,0.0,-0.1,4.021,5195.8
43.0,0.0,0.0,0.0,1.4,4.967,5228.1
124.0,0.0,0.0,0.0,1.4,4.963,5228.1
161.0,0.0,0.0,0.0,-0.1,4.12,5195.8
120.0,0.0,0.0,0.0,1.4,4.963,5228.1
65.0,0.0,1.0,1.0,-1.8,1.313,5099.1
1009.0,0.0,0.0,0.0,1.4,4.962,5228.1
121.0,0.0,0.0,0.0,1.4,4.966,5228.1
88.0,0.0,0.0,0.0,-0.1,4.153,5195.8
46.0,0.0,0.0,0.0,1.4,4.957,5228.1
74.0,0.0,0.0,0.0,-0.1,4.153,5195.8
191.0,0.0,0.0,0.0,1.4,4.962,5228.1
133.0,0.0,0.0,0.0,-0.1,4.153,5195.8
723.0,0.0,0.0,0.0,1.4,4.955,5228.1
903.0,0.0,0.0,0.0,1.4,4.958,5228.1
51.0,0.0,0.0,0.0,1.1,4.858,5191.0
628.0,0.0,0.0,0.0,-2.9,0.861,5076.2
278.0,0.0,0.0,0.0,-1.8,1.334,5099.1
44.0,0.0,0.0,0.0,1.4,4.956,5228.1
72.0,0.0,0.0,0.0,1.4,4.964,5228.1
