age,job,marital,education,default,housing,loan,month,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
48,3,2,0,1,0,0,0,88,2,0,0,0,1.1,93.994,-36.4,4.857,5191.0
37,3,1,5,0,0,0,1,65,10,0,0,0,1.4,94.465,-41.8,4.864,5228.1
50,3,0,5,1,1,0,0,96,2,0,0,0,-1.8,92.893,-46.2,1.299,5099.1
27,2,1,3,0,1,0,2,44,4,0,0,0,1.4,93.918,-42.7,4.961,5228.1
44,2,0,1,0,1,0,3,111,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1
58,3,0,0,1,1,0,0,451,2,0,1,1,-1.8,92.893,-46.2,1.291,5099.1
41,4,2,4,0,1,0,3,182,3,0,0,0,1.4,93.444,-36.1,4.97,5228.1
44,3,1,2,1,1,0,0,665,2,0,0,0,1.1,93.994,-36.4,4.855,5191.0
42,6,2,5,0,1,0,4,148,1,0,0,0,-3.4,92.431,-26.9,0.741,5017.5
56,2,2,3,1,1,0,0,42,3,0,0,0,1.1,93.994,-36.4,4.86,5191.0
30,1,1,1,0,0,0,0,102,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
53,3,2,0,1,1,0,1,57,1,0,0,0,1.4,94.465,-41.8,4.96,5228.1
34,4,0,4,0,1,1,1,126,1,0,0,0,1.4,94.465,-41.8,4.865,5228.1
36,3,0,3,0,1,0,0,113,2,0,0,0,-1.8,92.893,-46.2,1.266,5099.1
33,1,2,1,0,1,1,0,88,3,0,0,0,1.1,93.994,-36.4,4.858,5191.0
30,4,1,6,1,1,0,3,108,2,0,0,0,1.4,93.444,-36.1,4.968,5228.1
40,2,0,6,0,1,1,4,109,5,0,0,0,-3.4,92.431,-26.9,0.739,5017.5
35,1,2,6,0,1,0,2,119,2,0,0,0,1.4,93.918,-42.7,4.961,5228.1
38,4,0,4,0,0,0,1,36,24,0,0,0,1.4,94.465,-41.8,4.967,5228.1
58,4,0,5,1,0,0,2,799,4,0,0,0,1.4,93.918,-42.7,4.963,5228.1
31,4,0,4,0,1,0,0,80,1,0,1,1,-1.8,92.893,-46.2,1.291,5099.1
35,1,0,2,0,0,0,0,392,2,3,2,2,-1.8,92.893,-46.2,1.354,5099.1
33,4,1,1,0,0,0,0,114,5,0,0,0,-1.8,92.893,-46.2,1.291,5099.1
36,3,0,1,0,1,0,0,25,1,0,0,0,-1.8,92.893,-46.2,1.281,5099.1
32,7,2,1,0,0,0,5,194,1,0,0,0,-0.1,93.2,-42.0,4.12,5195.8
47,6,0,6,0,1,0,2,123,1,0,0,0,-2.9,92.469,-33.6,1.029,5076.2
26,3,1,2,1,0,0,2,188,5,0,0,0,1.4,93.918,-42.7,4.961,5228.1
30,4,0,6,0,0,1,3,58,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1
26,2,1,6,0,1,0,0,365,5,0,0,0,-1.8,92.893,-46.2,1.264,5099.1
52,3,0,0,0,1,0,0,336,10,0,0,0,1.1,93.994,-36.4,4.857,5191.0
34,8,0,0,1,1,0,8,236,3,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
85,5,0,0,0,0,0,8,81,1,0,0,0,-1.8,93.075,-47.1,1.392,5099.1
33,2,1,1,1,1,0,5,215,1,0,0,0,-0.1,93.2,-42.0,4.153,5195.8
33,2,0,6,0,1,1,0,312,2,0,0,0,-1.8,93.876,-40.0,0.685,5008.7
59,10,0,6,1,1,1,0,130,3,0,0,0,1.1,93.994,-36.4,4.856,5191.0
37,2,2,1,0,0,0,8,156,1,0,1,1,-1.8,93.075,-47.1,1.405,5099.1
35,3,0,3,1,0,0,0,91,1,0,1,1,-1.8,92.893,-46.2,1.327,5099.1
47,3,1,0,0,0,0,0,131,1,0,0,0,1.1,93.994,-36.4,4.855,5191.0
53,3,0,4,0,1,0,0,221,4,0,0,0,-1.8,92.893,-46.2,1.25,5099.1
51,2,0,4,1,0,0,1,169,2,0,0,0,1.4,94.465,-41.8,4.961,5228.1
50,6,0,0,0,1,0,5,389,1,0,1,1,-0.1,93.2,-42.0,4.153,5195.8
39,3,0,3,0,1,0,0,8,6,0,0,0,-1.8,92.893,-46.2,1.25,5099.1
41,10,2,5,0,0,0,0,242,1,0,0,0,-1.8,92.893,-46.2,1.25,5099.1
28,1,0,1,0,1,0,2,124,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1
37,3,1,3,0,0,0,0,210,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
27,1,1,1,0,0,0,2,1071,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1
43,6,0,6,0,1,0,5,51,4,0,0,0,-0.1,93.2,-42.0,4.153,5195.8
33,3,0,0,1,0,0,5,53,1,0,0,0,-0.1,93.2,-42.0,4.076,5195.8
35,6,0,6,0,0,0,0,437,3,0,1,1,-1.8,92.893,-46.2,1.327,5099.1
33,7,1,5,0,1,0,9,224,2,0,1,1,-1.1,94.199,-37.5,0.879,4963.6
28,2,1,1,0,0,1,2,254,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1
49,0,0,0,0,0,0,0,13,1,0,0,0,1.1,93.994,-36.4,4.858,5191.0
42,8,0,6,0,0,0,0,207,1,0,0,0,1.1,93.994,-36.4,4.86,5191.0
41,1,2,3,0,1,0,0,189,3,0,0,0,1.1,93.994,-36.4,4.857,5191.0
42,2,2,1,0,1,1,2,207,3,0,0,0,1.4,93.918,-42.7,4.961,5228.1
55,7,0,0,1,1,1,1,95,2,0,0,0,1.4,94.465,-41.8,4.967,5228.1
29,2,1,6,0,0,0,0,153,2,0,0,0,1.1,93.994,-36.4,4.859,5191.0
30,4,1,1,0,1,0,3,183,13,0,0,0,1.4,93.444,-36.1,4.963,5228.1
31,10,3,6,0,0,0,4,164,1,0,0,0,-3.4,92.431,-26.9,0.722,5017.5
21,1,1,1,0,0,0,0,68,1,0,1,1,-1.8,92.893,-46.2,1.291,5099.1
39,3,0,3,0,1,0,8,120,1,0,1,1,-1.8,93.075,-47.1,1.445,5099.1
33,4,0,6,0,0,1,0,169,3,0,1,1,-1.8,92.893,-46.2,1.266,5099.1
25,4,1,4,0,1,1,0,156,2,0,0,0,1.1,93.994,-36.4,4.855,5191.0
39,4,1,1,0,1,0,0,642,1,0,0,0,-1.8,92.893,-46.2,1.25,5099.1
47,3,0,3,0,1,0,0,185,7,0,0,0,1.1,93.994,-36.4,4.855,5191.0
31,3,1,4,0,0,0,0,99,3,0,0,0,1.1,93.994,-36.4,4.855,5191.0
36,3,0,3,0,1,1,0,95,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
31,10,0,6,0,0,0,3,188,1,0,0,0,1.4,93.444,-36.1,4.966,5228.1
32,4,0,4,0,0,0,3,172,3,0,0,0,1.4,93.444,-36.1,4.963,5228.1
39,1,0,1,0,0,0,9,65,1,0,0,0,-3.4,92.379,-29.8,0.755,5017.5
42,2,1,1,0,1,0,5,124,1,0,1,1,-0.1,93.2,-42.0,4.191,5195.8
51,3,0,5,0,0,0,0,208,2,0,0,0,1.1,93.994,-36.4,4.857,5191.0
85,5,0,0,0,1,0,8,191,1,0,0,0,-1.8,93.075,-47.1,1.406,5099.1
44,2,2,1,0,0,1,2,132,4,0,0,0,-2.9,92.469,-33.6,0.908,5076.2
36,2,1,6,0,0,0,5,59,2,0,0,0,-0.1,93.2,-42.0,4.12,5195.8
29,1,0,1,0,0,0,1,81,5,0,0,0,1.4,94.465,-41.8,4.864,5228.1
33,4,0,4,0,0,0,0,205,1,0,0,0,1.1,93.994,-36.4,4.855,5191.0
34,4,0,4,0,1,0,0,185,2,0,1,1,-1.8,92.893,-46.2,1.344,5099.1
37,4,0,4,1,1,1,2,177,1,0,0,0,1.4,93.918,-42.7,4.961,5228.1
31,2,1,1,0,0,1,2,258,6,0,0,0,-2.9,92.469,-33.6,0.908,5076.2
56,0,2,0,1,0,0,0,86,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
52,1,0,0,0,1,0,2,264,3,0,0,0,1.4,93.918,-42.7,4.963,5228.1
38,3,1,6,1,0,0,0,894,1,0,0,0,1.1,93.994,-36.4,4.859,5191.0
44,4,0,4,1,1,0,0,245,1,0,0,0,1.1,93.994,-36.4,4.856,5191.0
31,2,1,6,0,1,0,0,374,2,0,1,1,-1.8,92.893,-46.2,1.291,5099.1
34,4,0,4,1,0,0,2,46,2,0,0,0,1.4,93.918,-42.7,4.968,5228.1
40,3,0,3,0,1,0,0,954,1,0,0,0,-1.8,92.893,-46.2,1.334,5099.1
37,2,2,1,1,1,1,0,354,5,0,0,0,1.1,93.994,-36.4,4.858,5191.0
48,4,1,4,0,1,1,2,17,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1
54,4,0,6,1,0,0,0,109,4,0,0,0,1.1,93.994,-36.4,4.86,5191.0
52,2,2,6,0,0,1,2,216,8,0,0,0,1.4,93.918,-42.7,4.963,5228.1
24,11,0,6,0,0,0,2,114,1,0,0,0,1.4,93.918,-42.7,4.961,5228.1
43,7,0,1,0,0,0,3,319,4,3,2,2,-2.9,92.201,-31.4,0.873,5076.2
44,1,0,1,0,0,0,2,190,4,0,0,0,1.4,93.918,-42.7,4.96,5228.1
40,2,2,1,0,1,0,0,164,1,0,0,0,-1.8,92.893,-46.2,1.25,5099.1
39,1,0,1,0,1,0,8,243,1,0,0,0,-1.8,93.075,-47.1,1.365,5099.1
33,4,1,4,0,0,0,3,193,1,0,0,0,1.4,93.444,-36.1,4.963,5228.1
53,1,0,1,0,0,0,2,336,3,0,0,0,1.4,93.918,-42.7,4.96,5228.1
29,2,2,6,0,1,0,0,241,2,0,1,1,-1.8,92.893,-46.2,1.266,5099.1
30,4,0,4,0,1,0,7,263,2,1,2,2,-1.8,93.369,-34.8,0.655,5008.7
43,4,1,4,0,1,0,1,184,3,0,0,0,1.4,94.465,-41.8,4.959,5228.1
55,4,0,3,0,0,0,1,80,3,0,0,0,1.4,94.465,-41.8,4.865,5228.1
42,3,0,2,0,0,0,0,352,3,0,0,0,1.1,93.994,-36.4,4.855,5191.0
33,6,0,3,1,1,0,0,275,3,0,0,0,-1.8,92.893,-46.2,1.291,5099.1
30,4,0,4,0,0,0,0,188,2,0,0,0,-1.8,92.893,-46.2,1.27,5099.1
34,4,1,4,0,1,0,0,404,2,0,0,0,-1.8,92.893,-46.2,1.281,5099.1
22,3,1,5,1,0,0,2,50,4,0,0,0,1.4,93.918,-42.7,4.96,5228.1
30,8,0,3,1,0,0,0,73,2,0,0,0,-1.8,92.893,-46.2,1.313,5099.1
47,3,0,1,0,1,0,0,191,3,0,0,0,-1.8,92.893,-46.2,1.313,5099.1
27,8,1,6,0,0,0,0,223,1,0,0,0,-1.8,92.893,-46.2,1.266,5099.1
39,2,2,6,1,0,0,1,333,15,0,0,0,1.4,94.465,-41.8,4.959,5228.1
41,3,0,0,0,0,0,1,148,2,0,0,0,1.4,94.465,-41.8,4.864,5228.1
44,3,1,1,0,0,1,0,65,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
33,4,1,1,0,0,0,0,214,1,0,0,0,1.1,93.994,-36.4,4.856,5191.0
30,3,1,5,0,1,0,5,235,2,0,0,0,-3.4,92.649,-30.1,0.715,5017.5
30,2,1,6,0,1,0,5,222,2,0,0,0,-0.1,93.2,-42.0,4.021,5195.8
45,6,0,6,0,0,0,0,647,1,0,1,1,-1.8,92.893,-46.2,1.327,5099.1
37,10,2,6,0,0,1,0,95,3,0,0,0,-1.8,92.893,-46.2,1.27,5099.1
29,2,1,6,0,0,0,2,117,1,0,0,0,1.4,93.918,-42.7,4.968,5228.1
45,8,1,4,1,1,0,0,77,4,0,0,0,1.1,93.994,-36.4,4.859,5191.0
45,3,0,0,0,0,0,0,44,1,0,0,0,1.1,93.994,-36.4,4.856,5191.0
37,0,0,2,1,0,0,0,177,1,0,0,0,-1.8,92.893,-46.2,1.334,5099.1
35,3,0,3,0,1,0,5,212,1,0,2,1,-1.1,94.767,-50.8,1.05,4963.6
42,2,0,6,0,0,0,3,273,6,0,0,0,1.4,93.444,-36.1,4.964,5228.1
38,4,1,6,0,1,1,0,606,3,0,0,0,-1.8,92.893,-46.2,1.334,5099.1
58,5,2,6,0,1,0,0,83,4,0,0,0,1.1,93.994,-36.4,4.858,5191.0
41,1,2,1,0,0,0,2,120,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1
35,4,1,6,0,1,0,3,217,1,0,0,0,1.4,93.444,-36.1,4.965,5228.1
23,4,1,4,0,0,1,8,422,4,0,0,0,-1.8,93.075,-47.1,1.423,5099.1
36,8,2,3,0,0,0,5,133,1,0,2,1,-3.4,92.649,-30.1,0.715,5017.5
36,3,1,1,0,1,1,0,402,3,0,0,0,1.1,93.994,-36.4,4.857,5191.0
47,3,0,1,0,1,0,0,181,1,0,0,0,-1.8,92.893,-46.2,1.25,5099.1
28,1,1,5,0,1,0,0,83,9,0,1,1,-1.8,92.893,-46.2,1.344,5099.1
36,4,0,6,0,0,0,0,210,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
42,2,1,3,1,0,0,0,42,7,0,0,0,1.1,93.994,-36.4,4.86,5191.0
42,3,2,2,0,1,0,0,16,2,0,0,0,-1.8,92.893,-46.2,1.281,5099.1
77,5,0,5,0,1,1,0,318,3,0,0,0,-1.8,93.876,-40.0,0.684,5008.7
49,3,0,2,1,0,0,5,157,2,0,0,0,-0.1,93.2,-42.0,4.153,5195.8
28,3,1,0,1,0,0,2,67,5,0,0,0,1.4,93.918,-42.7,4.961,5228.1
42,3,2,3,0,2,2,0,100,1,0,0,0,1.1,93.994,-36.4,4.858,5191.0
32,6,1,6,0,1,0,0,350,1,0,0,0,1.1,93.994,-36.4,4.858,5191.0
36,4,0,4,0,1,0,5,231,2,0,0,0,-0.1,93.2,-42.0,4.12,5195.8
55,2,0,1,0,0,0,8,518,3,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
36,1,0,1,0,1,1,2,185,7,0,0,0,1.4,93.918,-42.7,4.96,5228.1
37,4,1,4,1,0,0,1,43,2,0,0,0,1.4,94.465,-41.8,4.959,5228.1
42,1,1,1,0,0,0,1,207,4,0,0,0,1.4,94.465,-41.8,4.967,5228.1
58,5,0,0,0,0,0,1,164,1,0,0,0,1.4,94.465,-41.8,4.864,5228.1
44,2,0,6,0,1,0,0,413,2,0,0,0,1.1,93.994,-36.4,4.86,5191.0
33,4,2,4,0,1,0,2,72,4,0,0,0,1.4,93.918,-42.7,4.962,5228.1
36,1,0,1,0,1,1,2,1721,4,0,0,0,1.4,93.918,-42.7,4.968,5228.1
30,2,0,6,0,0,1,8,389,2,0,1,1,-1.8,93.075,-47.1,1.415,5099.1
35,3,0,3,1,1,1,2,170,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1
30,3,0,5,1,1,1,0,129,2,0,0,0,1.1,93.994,-36.4,4.864,5191.0
43,10,0,0,0,1,0,0,296,2,0,0,0,1.1,93.994,-36.4,4.857,5191.0
49,8,0,4,0,2,2,0,104,2,0,0,0,1.1,93.994,-36.4,4.86,5191.0
33,1,2,1,0,0,0,0,262,2,0,0,0,-1.8,92.893,-46.2,1.291,5099.1
37,3,1,5,1,0,0,0,107,1,0,0,0,1.1,93.994,-36.4,4.855,5191.0
51,7,0,1,0,1,0,0,39,1,0,0,0,1.1,93.994,-36.4,4.855,5191.0
51,10,0,6,0,1,0,5,89,1,0,0,0,-0.1,93.2,-42.0,4.191,5195.8
33,1,0,1,0,0,0,0,192,1,0,1,1,-1.8,93.876,-40.0,0.677,5008.7
34,4,1,4,0,0,0,2,28,1,0,0,0,1.4,93.918,-42.7,4.958,5228.1
53,2,0,6,0,1,0,0,118,1,0,0,0,1.1,93.994,-36.4,4.856,5191.0
32,4,0,4,0,1,1,0,160,1,0,0,0,-1.8,92.893,-46.2,1.334,5099.1
35,4,0,4,0,1,1,0,427,1,0,0,0,1.1,93.994,-36.4,4.859,5191.0
55,3,0,4,1,1,1,1,354,1,0,0,0,1.4,94.465,-41.8,4.865,5228.1
44,1,2,1,0,1,1,8,895,1,0,0,0,-1.8,93.075,-47.1,1.453,5099.1
32,3,0,3,0,1,0,8,48,2,0,0,0,-1.8,93.075,-47.1,1.479,5099.1
46,2,0,1,0,1,0,5,790,1,0,0,0,-0.1,93.2,-42.0,4.076,5195.8
50,3,0,0,1,0,0,0,100,1,0,0,0,1.1,93.994,-36.4,4.856,5191.0
20,1,1,1,0,0,0,2,97,15,0,0,0,1.4,93.918,-42.7,4.961,5228.1
30,4,0,1,0,1,1,3,92,1,0,0,0,1.4,93.444,-36.1,4.963,5228.1
43,3,0,0,1,0,1,0,126,1,0,0,0,1.1,93.994,-36.4,4.864,5191.0
53,3,0,5,0,1,0,3,94,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1
29,2,2,4,0,0,1,5,1435,3,0,1,1,-0.1,93.2,-42.0,4.12,5195.8
29,2,2,4,0,1,1,0,58,6,0,0,0,-1.8,92.893,-46.2,1.244,5099.1
39,3,0,1,0,1,0,0,480,2,0,0,0,1.1,93.994,-36.4,4.855,5191.0
49,2,0,6,0,0,0,3,64,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1
25,3,1,4,0,1,0,1,179,2,3,1,2,-2.9,92.963,-40.8,1.262,5076.2
26,3,1,3,0,1,1,2,224,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1
73,5,0,0,0,1,1,8,128,2,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
39,3,0,0,1,1,0,8,405,2,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
34,3,0,5,1,2,2,0,298,2,0,0,0,1.1,93.994,-36.4,4.855,5191.0
38,2,0,6,0,0,0,3,65,4,0,0,0,1.4,93.444,-36.1,4.963,5228.1
31,2,1,6,0,1,1,0,232,5,0,0,0,1.1,93.994,-36.4,4.857,5191.0
34,10,0,4,0,1,0,2,109,4,0,0,0,1.4,93.918,-42.7,4.958,5228.1
35,4,1,4,0,0,0,2,562,4,0,0,0,-1.7,94.215,-40.3,0.827,4991.6
32,2,1,4,0,1,1,7,81,1,0,0,0,-1.8,92.843,-50.0,1.614,5099.1
48,3,0,0,0,1,0,1,493,1,0,0,0,1.4,94.465,-41.8,4.959,5228.1
82,5,2,0,0,1,0,9,143,2,0,1,1,-1.1,94.199,-37.5,0.879,4963.6
32,0,0,0,0,1,0,3,11,9,0,0,0,1.4,93.444,-36.1,4.965,5228.1
24,1,1,1,0,0,0,2,74,5,0,0,0,1.4,93.918,-42.7,4.963,5228.1
43,1,0,2,0,0,0,9,159,1,0,1,1,-3.4,92.379,-29.8,0.75,5017.5
56,3,2,3,0,1,1,2,123,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1
38,3,1,6,1,0,0,1,13,5,0,0,0,1.4,94.465,-41.8,4.959,5228.1
30,2,1,6,0,1,0,0,67,1,0,0,0,-1.8,92.893,-46.2,1.299,5099.1
34,8,1,6,0,0,1,5,85,1,0,0,0,-3.4,92.649,-30.1,0.715,5017.5
42,3,0,3,1,0,0,2,61,4,0,0,0,1.4,93.918,-42.7,4.959,5228.1
34,3,0,2,0,0,1,0,137,1,0,1,1,-1.8,92.893,-46.2,1.281,5099.1
22,4,1,6,0,1,0,1,163,4,0,1,1,-2.9,92.963,-40.8,1.268,5076.2
40,3,1,3,0,0,0,0,245,4,0,0,0,1.1,93.994,-36.4,4.856,5191.0
58,2,2,6,0,1,0,2,418,5,0,0,0,1.4,93.918,-42.7,4.96,5228.1
30,2,1,1,0,0,0,2,177,3,0,0,0,1.4,93.918,-42.7,4.96,5228.1
44,3,0,3,1,0,0,3,787,1,0,0,0,1.4,93.444,-36.1,4.963,5228.1
26,11,1,1,1,1,0,0,205,1,0,0,0,-1.8,92.893,-46.2,1.344,5099.1
37,4,0,4,0,0,0,3,275,6,0,0,0,1.4,93.444,-36.1,4.965,5228.1
28,1,1,1,0,1,0,0,185,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
32,2,2,1,0,0,0,2,89,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1
32,10,0,1,1,1,0,0,109,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
48,7,0,2,0,0,1,0,58,3,0,0,0,1.1,93.994,-36.4,4.864,5191.0
50,0,0,5,0,0,0,3,287,3,0,0,0,1.4,93.444,-36.1,4.965,5228.1
34,3,0,2,1,0,0,1,75,7,0,0,0,1.4,94.465,-41.8,4.96,5228.1
28,1,1,3,0,0,1,0,126,2,0,1,1,-1.8,92.893,-46.2,1.25,5099.1
33,3,0,3,0,1,0,0,293,1,11,1,2,-1.8,92.893,-46.2,1.334,5099.1
40,2,0,6,0,1,0,3,124,1,0,0,0,1.4,93.444,-36.1,4.966,5228.1
30,4,0,6,0,1,0,3,142,2,0,0,0,1.4,93.444,-36.1,4.968,5228.1
31,3,0,3,0,0,0,0,255,1,0,0,0,-1.8,92.893,-46.2,1.266,5099.1
56,3,2,5,0,0,0,2,42,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1
43,2,0,6,0,1,0,2,24,1,0,0,0,1.4,93.918,-42.7,4.961,5228.1
40,2,0,6,1,0,0,5,108,1,0,0,0,-0.1,93.2,-42.0,4.12,5195.8
35,3,0,1,0,1,0,0,25,1,0,1,1,-1.8,92.893,-46.2,1.291,5099.1
52,2,2,3,0,0,1,0,639,2,0,0,0,-1.8,92.893,-46.2,1.244,5099.1
31,2,0,1,0,0,0,8,125,2,0,0,0,-1.8,93.075,-47.1,1.41,5099.1
52,6,0,6,0,0,0,0,185,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
29,2,1,6,0,0,0,8,71,2,0,0,0,-1.8,93.075,-47.1,1.41,5099.1
43,4,0,1,0,1,0,5,37,4,0,0,0,-0.1,93.2,-42.0,4.076,5195.8
33,3,0,3,0,0,0,2,121,4,0,0,0,1.4,93.918,-42.7,4.96,5228.1
57,5,1,1,0,1,1,0,507,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
29,2,1,1,0,1,0,2,272,3,1,1,2,-1.7,94.215,-40.3,0.835,4991.6
31,2,0,6,0,2,2,7,207,1,0,0,0,-1.8,93.369,-34.8,0.655,5008.7
27,11,1,1,0,1,0,1,84,3,0,0,0,1.4,94.465,-41.8,4.958,5228.1
58,2,2,6,0,1,0,0,365,4,0,0,0,1.1,93.994,-36.4,4.856,5191.0
37,2,0,6,0,0,0,3,305,1,0,0,0,-2.9,92.201,-31.4,0.883,5076.2
42,2,0,6,0,1,1,8,101,5,0,0,0,-1.8,93.075,-47.1,1.423,5099.1
53,5,1,4,1,1,0,0,145,1,0,0,0,1.1,93.994,-36.4,4.856,5191.0
47,2,0,6,0,1,0,3,653,5,0,0,0,1.4,93.444,-36.1,4.965,5228.1
42,8,0,0,0,0,0,4,478,1,0,0,0,-0.1,93.798,-40.4,5.045,5195.8
30,11,1,4,0,0,1,8,170,2,0,1,1,-1.8,93.075,-47.1,1.405,5099.1
39,3,0,3,0,0,0,0,102,4,0,0,0,1.1,93.994,-36.4,4.859,5191.0
30,4,0,4,1,0,0,3,37,2,0,0,0,1.4,93.444,-36.1,4.963,5228.1
48,2,1,6,0,0,0,5,148,1,0,1,1,-0.1,93.2,-42.0,4.153,5195.8
47,2,1,6,0,0,0,5,193,1,0,0,0,-3.4,92.649,-30.1,0.72,5017.5
52,4,0,5,1,1,0,0,553,2,0,0,0,1.1,93.994,-36.4,4.857,5191.0
38,0,0,1,0,1,0,2,335,5,0,0,0,1.4,93.918,-42.7,4.963,5228.1
42,2,1,5,1,0,0,0,126,1,0,0,0,1.1,93.994,-36.4,4.856,5191.0
29,2,1,6,0,1,0,3,133,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1
27,2,0,1,0,1,0,2,290,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1
30,6,1,6,0,0,1,0,95,2,0,0,0,1.1,93.994,-36.4,4.857,5191.0
60,5,0,2,0,0,0,3,79,1,0,0,0,1.4,93.444,-36.1,4.97,5228.1
28,2,1,1,0,0,0,8,571,1,0,0,0,-1.8,93.075,-47.1,1.365,5099.1
48,3,0,3,0,1,0,3,602,3,0,0,0,1.4,93.444,-36.1,4.962,5228.1
29,2,0,6,1,1,0,0,11,4,3,1,2,-1.8,92.893,-46.2,1.354,5099.1
44,3,0,2,0,1,0,0,149,5,0,0,0,1.1,93.994,-36.4,4.857,5191.0
48,2,2,6,0,1,0,5,96,3,0,1,1,-0.1,93.2,-42.0,4.021,5195.8
44,6,0,6,0,1,0,8,137,2,0,0,0,-1.8,93.075,-47.1,1.41,5099.1
43,4,0,4,0,0,0,1,161,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1
35,4,1,4,0,1,1,2,559,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1
28,3,1,5,0,0,0,2,437,1,0,0,0,1.4,93.918,-42.7,4.958,5228.1
31,2,1,1,0,0,0,0,80,4,0,0,0,-1.8,92.893,-46.2,1.25,5099.1
33,4,0,4,0,0,0,1,189,2,0,0,0,-2.9,92.963,-40.8,1.262,5076.2
47,2,0,5,1,1,1,1,323,3,0,0,0,1.4,94.465,-41.8,4.866,5228.1
32,0,0,0,0,0,0,0,110,2,0,0,0,1.1,93.994,-36.4,4.856,5191.0
49,0,0,0,1,1,0,3,310,5,0,0,0,1.4,93.444,-36.1,4.962,5228.1
41,1,0,1,1,1,0,0,171,1,0,0,0,1.1,93.994,-36.4,4.856,5191.0
42,1,0,6,0,1,0,8,155,4,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
37,3,1,4,0,0,0,3,94,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1
39,10,0,4,0,2,2,5,165,3,0,0,0,-0.1,93.2,-42.0,4.076,5195.8
30,1,0,1,0,0,0,0,106,5,0,0,0,1.1,93.994,-36.4,4.859,5191.0
32,3,0,3,0,1,0,0,477,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
42,2,0,5,0,0,0,8,42,3,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
35,3,0,2,0,1,0,0,146,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
41,1,0,1,1,0,0,1,33,21,0,0,0,1.4,94.465,-41.8,4.96,5228.1
43,3,0,0,0,0,0,1,216,3,0,0,0,1.4,94.465,-41.8,4.967,5228.1
32,6,1,6,0,1,1,5,92,2,0,1,1,-3.4,92.649,-30.1,0.718,5017.5
41,2,0,1,0,0,0,2,339,8,0,0,0,1.4,93.918,-42.7,4.962,5228.1
34,6,1,6,0,1,1,5,79,2,0,0,0,-0.1,93.2,-42.0,4.153,5195.8
55,2,2,6,0,1,1,2,209,1,0,0,0,1.4,93.918,-42.7,4.968,5228.1
26,2,1,1,0,0,1,2,634,1,0,0,0,1.4,93.918,-42.7,4.959,5228.1
57,2,1,1,0,2,2,4,513,1,0,0,0,-3.4,92.431,-26.9,0.737,5017.5
18,11,1,0,0,1,1,8,184,2,0,0,0,-1.8,93.075,-47.1,1.365,5099.1
29,4,1,4,0,0,0,3,152,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1
33,2,1,1,0,1,0,0,30,1,0,0,0,-1.8,92.893,-46.2,1.266,5099.1
52,1,1,1,0,1,0,1,43,1,0,0,0,1.4,94.465,-41.8,4.962,5228.1
51,4,0,4,0,0,0,3,72,1,0,0,0,1.4,93.444,-36.1,4.97,5228.1
45,7,2,1,0,0,0,0,90,1,0,0,0,-1.8,92.893,-46.2,1.334,5099.1
29,2,1,6,0,0,0,1,157,2,0,0,0,1.4,94.465,-41.8,4.96,5228.1
37,4,0,4,0,1,0,2,74,5,0,0,0,1.4,93.918,-42.7,4.957,5228.1
53,2,0,2,0,1,0,8,100,1,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
