duration,poutcome,emp.var.rate,euribor3m,nr.employed,y_n
99.0,0.0,1.1,4.856,5191.0,0
124.0,0.0,-3.4,0.722,5017.5,1
53.0,0.0,1.4,4.959,5228.1,0
191.0,0.0,1.4,4.962,5228.1,0
154.0,0.0,1.1,4.857,5191.0,0
83.0,0.0,1.4,4.965,5228.1,0
266.0,0.0,1.4,4.968,5228.1,0
168.0,0.0,1.1,4.856,5191.0,0
5.0,0.0,1.1,4.857,5191.0,0
265.0,0.0,1.4,4.962,5228.1,0
135.0,1.0,-1.8,1.405,5099.1,0
283.0,0.0,1.4,4.962,5228.1,0
109.0,2.0,-3.4,0.722,5017.5,0
98.0,0.0,-2.9,1.281,5076.2,0
110.0,0.0,1.4,4.957,5228.1,0
123.0,0.0,-1.8,1.266,5099.1,0
315.0,0.0,-1.8,1.405,5099.1,1
42.0,0.0,-1.8,1.405,5099.1,0
1472.0,1.0,-1.8,0.645,5008.7,1
226.0,0.0,-1.8,1.244,5099.1,0
78.0,0.0,1.4,4.961,5228.1,0
191.0,1.0,-1.8,1.405,5099.1,0
553.0,0.0,-1.8,1.327,5099.1,1
156.0,0.0,-1.8,1.405,5099.1,0
110.0,0.0,1.4,4.962,5228.1,0
142.0,0.0,-2.9,1.262,5076.2,0
395.0,0.0,-3.0,0.715,5023.5,1
233.0,0.0,-1.8,1.405,5099.1,0
126.0,1.0,-1.8,1.25,5099.1,0
79.0,0.0,1.4,4.963,5228.1,0
219.0,0.0,-1.8,1.405,5099.1,1
36.0,0.0,1.4,4.866,5228.1,0
101.0,1.0,-1.8,1.483,5099.1,0
85.0,0.0,-0.1,4.021,5195.8,0
90.0,0.0,1.4,4.968,5228.1,0
143.0,0.0,1.4,4.957,5228.1,0
101.0,0.0,1.4,4.966,5228.1,0
106.0,0.0,-3.4,0.722,5017.5,1
138.0,0.0,1.4,4.962,5228.1,0
577.0,0.0,-2.9,1.268,5076.2,1
117.0,0.0,1.1,4.859,5191.0,0
263.0,0.0,1.4,4.961,5228.1,0
437.0,1.0,-1.8,1.415,5099.1,0
353.0,0.0,1.4,4.966,5228.1,0
366.0,0.0,-0.1,4.021,5195.8,0
193.0,0.0,1.4,4.963,5228.1,0
158.0,0.0,1.1,4.858,5191.0,0
153.0,0.0,1.4,4.962,5228.1,0
399.0,0.0,-1.8,1.405,5099.1,0
71.0,0.0,1.4,4.961,5228.1,0
209.0,0.0,-1.8,1.291,5099.1,0
779.0,1.0,-0.1,4.12,5195.8,0
512.0,0.0,1.4,4.959,5228.1,0
504.0,0.0,-1.8,1.244,5099.1,0
91.0,0.0,1.1,4.856,5191.0,0
87.0,0.0,-1.8,1.244,5099.1,0
90.0,0.0,1.4,4.962,5228.1,0
285.0,0.0,-1.8,1.334,5099.1,0
854.0,0.0,-0.1,4.153,5195.8,1
75.0,0.0,-1.8,1.281,5099.1,0
621.0,0.0,1.4,4.96,5228.1,1
312.0,2.0,-1.7,0.899,4991.6,1
124.0,0.0,-0.1,4.076,5195.8,0
432.0,2.0,-2.9,0.884,5076.2,0
53.0,0.0,1.4,4.962,5228.1,0
446.0,0.0,-2.9,1.059,5076.2,1
207.0,0.0,1.4,4.958,5228.1,0
491.0,0.0,-0.1,4.153,5195.8,0
25.0,0.0,-1.8,1.405,5099.1,0
476.0,0.0,1.4,4.962,5228.1,0
217.0,0.0,-1.8,1.266,5099.1,0
320.0,0.0,-0.1,4.12,5195.8,0
134.0,0.0,1.1,4.856,5191.0,0
389.0,0.0,1.4,4.962,5228.1,0
247.0,0.0,-1.8,1.291,5099.1,0
352.0,0.0,1.1,4.864,5191.0,0
402.0,0.0,1.1,4.857,5191.0,0
75.0,0.0,1.4,4.864,5228.1,0
85.0,0.0,1.4,4.947,5228.1,0
161.0,0.0,1.4,4.958,5228.1,0
303.0,0.0,1.1,4.857,5191.0,0
93.0,0.0,1.4,4.962,5228.1,0
86.0,0.0,1.4,4.958,5228.1,0
1710.0,0.0,-1.8,1.291,5099.1,1
706.0,2.0,-1.1,0.877,4963.6,0
64.0,0.0,1.1,4.855,5191.0,0
238.0,0.0,1.4,4.864,5228.1,0
50.0,0.0,1.4,4.864,5228.1,0
335.0,0.0,1.1,4.858,5191.0,0
461.0,1.0,-1.8,1.41,5099.1,0
440.0,0.0,1.1,4.857,5191.0,0
173.0,0.0,1.4,4.864,5228.1,0
47.0,0.0,1.4,4.961,5228.1,0
850.0,0.0,1.4,4.959,5228.1,0
215.0,0.0,1.4,4.966,5228.1,0
327.0,0.0,1.1,4.857,5191.0,0
168.0,0.0,1.4,4.963,5228.1,0
91.0,0.0,1.1,4.858,5191.0,0
65.0,0.0,-1.8,1.281,5099.1,0
67.0,0.0,-0.1,4.153,5195.8,0
267.0,0.0,1.1,4.86,5191.0,0
61.0,0.0,1.4,4.968,5228.1,0
199.0,0.0,1.4,4.96,5228.1,0
89.0,0.0,1.4,4.961,5228.1,0
510.0,0.0,1.1,4.864,5191.0,0
182.0,0.0,1.1,4.857,5191.0,0
515.0,0.0,-0.1,4.153,5195.8,0
64.0,0.0,-1.8,1.531,5099.1,0
76.0,0.0,-2.9,0.854,5076.2,0
181.0,0.0,1.4,4.961,5228.1,0
253.0,1.0,-1.8,1.327,5099.1,0
56.0,0.0,1.4,4.963,5228.1,0
54.0,0.0,-0.1,4.191,5195.8,0
281.0,0.0,-1.1,1.028,4963.6,1
121.0,0.0,1.4,4.961,5228.1,0
325.0,2.0,-3.4,0.716,5017.5,1
374.0,0.0,-3.4,0.73,5017.5,1
216.0,0.0,-1.8,1.405,5099.1,1
113.0,0.0,-3.4,0.724,5017.5,0
81.0,0.0,1.1,4.856,5191.0,0
222.0,1.0,-1.8,1.299,5099.1,0
470.0,0.0,1.1,4.857,5191.0,0
545.0,0.0,1.4,4.962,5228.1,0
122.0,0.0,1.1,4.857,5191.0,0
267.0,0.0,-1.8,1.281,5099.1,0
171.0,0.0,1.4,4.962,5228.1,0
114.0,0.0,1.4,4.965,5228.1,0
97.0,0.0,1.4,4.962,5228.1,0
293.0,1.0,-0.1,4.12,5195.8,0
128.0,1.0,-1.8,1.291,5099.1,0
169.0,0.0,-1.8,1.344,5099.1,0
1042.0,0.0,1.1,4.856,5191.0,0
142.0,0.0,1.4,4.957,5228.1,0
141.0,0.0,1.1,4.857,5191.0,0
188.0,0.0,1.4,4.961,5228.1,0
341.0,0.0,-1.8,1.281,5099.1,0
622.0,0.0,-2.9,0.825,5076.2,1
242.0,1.0,-3.4,0.716,5017.5,0
220.0,0.0,1.4,4.962,5228.1,0
114.0,0.0,1.1,4.857,5191.0,0
254.0,0.0,1.1,4.858,5191.0,0
66.0,0.0,-1.8,1.281,5099.1,0
78.0,1.0,-1.8,1.244,5099.1,0
108.0,0.0,-1.8,1.354,5099.1,0
226.0,0.0,1.1,4.856,5191.0,0
110.0,0.0,1.4,4.865,5228.1,0
120.0,2.0,-1.1,1.05,4963.6,0
243.0,0.0,1.4,4.963,5228.1,0
396.0,1.0,-0.1,4.191,5195.8,0
680.0,0.0,1.4,4.957,5228.1,0
18.0,0.0,-0.1,4.153,5195.8,0
215.0,0.0,1.1,4.857,5191.0,0
57.0,0.0,-1.8,1.479,5099.1,0
551.0,0.0,1.4,4.97,5228.1,0
122.0,0.0,1.4,4.961,5228.1,0
275.0,0.0,-1.8,1.466,5099.1,0
217.0,0.0,1.4,4.959,5228.1,0
135.0,0.0,1.4,4.961,5228.1,0
157.0,0.0,1.1,4.857,5191.0,0
126.0,0.0,1.4,4.966,5228.1,0
474.0,0.0,1.1,4.857,5191.0,0
72.0,0.0,-0.1,4.021,5195.8,0
498.0,0.0,-1.8,1.498,5099.1,0
155.0,0.0,1.4,4.964,5228.1,0
135.0,0.0,1.4,4.864,5228.1,0
25.0,0.0,1.4,4.967,5228.1,0
188.0,0.0,1.4,4.961,5228.1,0
82.0,0.0,-0.1,4.076,5195.8,0
137.0,0.0,-1.8,1.405,5099.1,0
432.0,0.0,1.1,4.856,5191.0,0
150.0,0.0,-1.8,1.244,5099.1,0
217.0,0.0,-0.1,4.076,5195.8,0
191.0,0.0,1.4,4.961,5228.1,0
261.0,2.0,-1.7,0.898,4991.6,1
102.0,0.0,1.4,4.962,5228.1,0
365.0,0.0,1.4,4.965,5228.1,0
164.0,2.0,-1.1,0.879,4963.6,1
53.0,0.0,-0.1,4.12,5195.8,0
132.0,0.0,1.4,4.961,5228.1,0
9.0,0.0,1.4,4.959,5228.1,0
106.0,0.0,1.4,4.965,5228.1,0
460.0,0.0,-2.9,0.859,5076.2,1
87.0,0.0,1.4,4.963,5228.1,0
52.0,0.0,1.4,4.961,5228.1,0
1260.0,2.0,-1.8,1.365,5099.1,1
60.0,0.0,1.4,4.963,5228.1,0
222.0,2.0,-1.8,1.266,5099.1,0
169.0,0.0,1.1,4.855,5191.0,0
500.0,0.0,1.4,4.964,5228.1,0
39.0,0.0,1.1,4.86,5191.0,0
145.0,0.0,-1.8,1.405,5099.1,0
66.0,0.0,-0.1,4.12,5195.8,0
13.0,0.0,1.4,4.959,5228.1,0
314.0,0.0,1.1,4.857,5191.0,0
59.0,0.0,1.4,4.866,5228.1,0
640.0,0.0,-0.1,4.076,5195.8,0
212.0,0.0,-1.8,1.498,5099.1,0
151.0,1.0,-1.8,0.646,5008.7,0
14.0,0.0,-0.1,4.021,5195.8,0
183.0,0.0,1.4,4.965,5228.1,0
553.0,0.0,1.4,4.962,5228.1,0
138.0,0.0,-2.9,0.873,5076.2,0
184.0,2.0,-1.8,0.65,5008.7,0
154.0,0.0,1.1,4.859,5191.0,0
265.0,1.0,-1.8,1.327,5099.1,0
328.0,0.0,1.4,4.959,5228.1,0
156.0,0.0,1.4,4.865,5228.1,0
245.0,0.0,1.4,4.962,5228.1,0
250.0,0.0,1.4,4.962,5228.1,0
140.0,0.0,1.4,4.963,5228.1,0
192.0,0.0,1.4,4.963,5228.1,0
92.0,0.0,1.4,4.963,5228.1,0
445.0,1.0,-1.8,1.334,5099.1,0
1689.0,0.0,1.1,4.856,5191.0,1
59.0,0.0,1.4,4.962,5228.1,0
27.0,0.0,1.4,4.959,5228.1,0
252.0,1.0,-0.1,4.12,5195.8,0
227.0,0.0,1.1,4.856,5191.0,0
225.0,0.0,1.1,4.859,5191.0,0
206.0,0.0,1.4,4.96,5228.1,0
701.0,0.0,-1.1,1.037,4963.6,1
131.0,0.0,-1.8,1.344,5099.1,0
2462.0,0.0,-0.1,4.191,5195.8,1
73.0,0.0,1.1,4.859,5191.0,0
55.0,0.0,-1.8,1.25,5099.1,0
18.0,0.0,-1.8,1.344,5099.1,0
192.0,0.0,1.1,4.856,5191.0,0
206.0,1.0,-1.7,0.893,4991.6,0
895.0,0.0,-1.8,1.244,5099.1,0
123.0,0.0,-1.8,1.244,5099.1,0
52.0,0.0,-0.1,4.191,5195.8,0
143.0,0.0,-1.8,1.313,5099.1,0
93.0,0.0,1.4,4.965,5228.1,0
166.0,0.0,1.1,4.864,5191.0,0
993.0,2.0,-2.9,1.286,5076.2,1
82.0,0.0,1.4,4.962,5228.1,0
60.0,0.0,1.4,4.963,5228.1,0
117.0,0.0,1.4,4.963,5228.1,0
315.0,0.0,1.1,4.857,5191.0,0
39.0,0.0,1.4,4.96,5228.1,0
145.0,0.0,1.4,4.959,5228.1,0
70.0,0.0,-0.1,4.076,5195.8,0
50.0,0.0,1.4,4.865,5228.1,0
183.0,0.0,-0.1,4.153,5195.8,0
101.0,0.0,1.1,4.857,5191.0,0
63.0,0.0,1.4,4.959,5228.1,0
78.0,0.0,1.4,4.864,5228.1,0
55.0,0.0,1.4,4.964,5228.1,0
38.0,0.0,-0.1,4.191,5195.8,0
988.0,0.0,1.4,4.959,5228.1,1
277.0,0.0,-3.4,0.781,5017.5,0
336.0,0.0,1.1,4.858,5191.0,0
97.0,0.0,1.1,4.857,5191.0,0
534.0,0.0,1.4,4.962,5228.1,1
460.0,0.0,1.4,4.963,5228.1,0
227.0,0.0,-0.1,4.12,5195.8,0
201.0,1.0,-0.1,4.021,5195.8,0
329.0,0.0,-1.8,1.327,5099.1,0
144.0,0.0,1.4,4.963,5228.1,0
261.0,1.0,-1.8,1.313,5099.1,0
118.0,0.0,1.1,4.856,5191.0,0
175.0,0.0,1.1,4.857,5191.0,0
160.0,0.0,-1.8,1.365,5099.1,0
193.0,0.0,1.1,4.855,5191.0,0
936.0,0.0,1.4,4.864,5228.1,1
247.0,0.0,-1.8,1.299,5099.1,0
333.0,0.0,1.4,4.963,5228.1,0
132.0,0.0,-1.8,1.435,5099.1,0
293.0,1.0,-3.4,0.715,5017.5,1
129.0,0.0,1.4,4.963,5228.1,0
399.0,0.0,-1.8,1.344,5099.1,0
67.0,0.0,1.4,4.965,5228.1,0
72.0,0.0,1.4,4.962,5228.1,0
1120.0,0.0,1.4,4.963,5228.1,1
19.0,0.0,1.4,4.962,5228.1,0
153.0,0.0,1.1,4.856,5191.0,0
58.0,0.0,1.4,4.864,5228.1,0
287.0,0.0,-1.8,1.266,5099.1,0
456.0,2.0,-3.0,0.715,5023.5,1
34.0,0.0,-1.8,1.25,5099.1,0
48.0,0.0,-1.1,0.959,4963.6,0
85.0,0.0,-3.4,0.722,5017.5,0
884.0,0.0,1.4,4.964,5228.1,1
383.0,0.0,1.4,4.957,5228.1,0
1081.0,1.0,-0.1,4.191,5195.8,0
473.0,1.0,-1.8,1.405,5099.1,0
20.0,0.0,-1.8,1.25,5099.1,0
130.0,0.0,1.4,4.962,5228.1,0
638.0,2.0,-1.8,1.266,5099.1,0
113.0,0.0,1.4,4.962,5228.1,0
349.0,0.0,1.4,4.864,5228.1,0
906.0,1.0,-0.1,4.021,5195.8,0
141.0,1.0,-1.8,1.266,5099.1,0
1077.0,0.0,-1.8,1.313,5099.1,1
334.0,0.0,-1.8,1.299,5099.1,0
452.0,0.0,1.4,4.961,5228.1,0
374.0,0.0,1.4,4.961,5228.1,0
196.0,0.0,1.4,4.968,5228.1,0
340.0,1.0,-1.8,1.291,5099.1,0
187.0,0.0,-1.8,1.405,5099.1,0
169.0,0.0,-1.8,1.334,5099.1,0
225.0,0.0,1.4,4.962,5228.1,0
170.0,0.0,1.4,4.961,5228.1,0
296.0,0.0,-1.8,1.299,5099.1,0
49.0,0.0,1.4,4.962,5228.1,0
111.0,0.0,1.1,4.855,5191.0,0
131.0,2.0,-2.9,0.884,5076.2,0
159.0,0.0,1.1,4.857,5191.0,0
44.0,0.0,-1.8,1.313,5099.1,0
281.0,0.0,1.4,4.865,5228.1,0
111.0,1.0,-2.9,1.26,5076.2,0
838.0,0.0,1.4,4.961,5228.1,1
98.0,0.0,1.4,4.957,5228.1,0
192.0,0.0,1.1,4.858,5191.0,0
23.0,0.0,1.4,4.959,5228.1,0
301.0,0.0,1.1,4.859,5191.0,0
72.0,1.0,-1.1,0.987,4963.6,0
73.0,0.0,1.4,4.961,5228.1,0
135.0,0.0,1.4,4.961,5228.1,0
110.0,1.0,-0.1,4.153,5195.8,0
86.0,0.0,1.4,4.967,5228.1,0
415.0,0.0,1.4,4.959,5228.1,0
354.0,0.0,1.4,4.96,5228.1,0
353.0,0.0,-1.8,1.453,5099.1,0
411.0,0.0,-2.9,0.884,5076.2,0
96.0,0.0,-3.4,0.724,5017.5,1
10.0,0.0,1.4,4.96,5228.1,0
394.0,0.0,1.4,4.962,5228.1,0
191.0,0.0,-0.1,4.076,5195.8,0
237.0,0.0,1.4,4.962,5228.1,0
654.0,0.0,1.4,4.958,5228.1,0
59.0,0.0,1.4,4.958,5228.1,0
272.0,0.0,1.4,4.961,5228.1,0
519.0,0.0,-0.1,4.021,5195.8,0
43.0,0.0,1.4,4.967,5228.1,0
124.0,0.0,1.4,4.963,5228.1,0
161.0,0.0,-0.1,4.12,5195.8,0
120.0,0.0,1.4,4.963,5228.1,0
65.0,1.0,-1.8,1.313,5099.1,0
1009.0,0.0,1.4,4.962,5228.1,1
121.0,0.0,1.4,4.966,5228.1,0
88.0,0.0,-0.1,4.153,5195.8,0
46.0,0.0,1.4,4.957,5228.1,0
74.0,0.0,-0.1,4.153,5195.8,0
191.0,0.0,1.4,4.962,5228.1,0
133.0,0.0,-0.1,4.153,5195.8,0
723.0,0.0,1.4,4.955,5228.1,0
903.0,0.0,1.4,4.958,5228.1,0
51.0,0.0,1.1,4.858,5191.0,0
628.0,0.0,-2.9,0.861,5076.2,0
278.0,0.0,-1.8,1.334,5099.1,0
44.0,0.0,1.4,4.956,5228.1,0
72.0,0.0,1.4,4.964,5228.1,0
230.0,0.0,1.4,4.967,5228.1,0
286.0,0.0,-1.8,1.291,5099.1,0
36.0,0.0,-1.8,1.344,5099.1,0
108.0,0.0,-0.1,4.021,5195.8,0
935.0,0.0,1.1,4.857,5191.0,1
364.0,0.0,1.1,4.855,5191.0,0
202.0,0.0,-1.8,1.266,5099.1,0
197.0,0.0,1.4,4.864,5228.1,0
179.0,0.0,1.1,4.857,5191.0,0
233.0,0.0,1.4,4.965,5228.1,0
372.0,0.0,-1.8,1.405,5099.1,0
180.0,0.0,1.4,4.963,5228.1,0
112.0,0.0,-0.1,4.153,5195.8,0
460.0,0.0,1.4,4.964,5228.1,0
228.0,0.0,1.4,4.864,5228.1,0
145.0,0.0,1.4,4.965,5228.1,0
289.0,0.0,1.1,4.857,5191.0,0
175.0,0.0,1.4,4.962,5228.1,0
555.0,0.0,-1.8,1.365,5099.1,1
186.0,0.0,1.1,4.857,5191.0,0
417.0,0.0,1.4,4.962,5228.1,0
182.0,0.0,1.4,4.962,5228.1,0
412.0,2.0,-1.8,1.365,5099.1,1
252.0,0.0,1.4,4.964,5228.1,0
196.0,1.0,-1.1,1.037,4963.6,0
199.0,0.0,1.1,4.856,5191.0,0
41.0,0.0,-1.8,1.466,5099.1,0
930.0,0.0,1.4,4.96,5228.1,0
643.0,0.0,1.1,4.857,5191.0,0
500.0,0.0,-3.0,0.707,5023.5,1
256.0,0.0,1.1,4.856,5191.0,0
93.0,1.0,-0.1,4.12,5195.8,0
31.0,0.0,1.4,4.866,5228.1,0
152.0,0.0,-1.8,1.266,5099.1,0
36.0,0.0,1.1,4.857,5191.0,0
198.0,0.0,1.4,4.968,5228.1,0
267.0,1.0,-1.8,1.244,5099.1,0
56.0,1.0,-1.8,1.25,5099.1,0
79.0,0.0,1.4,4.963,5228.1,0
173.0,0.0,-1.8,1.538,5099.1,0
214.0,0.0,-1.8,1.244,5099.1,0
230.0,0.0,-3.4,0.778,5017.5,1
498.0,0.0,-0.1,4.12,5195.8,0
114.0,0.0,-1.8,1.291,5099.1,0
1212.0,0.0,1.4,4.96,5228.1,1
91.0,0.0,1.4,4.962,5228.1,0
151.0,0.0,1.4,4.962,5228.1,0
93.0,0.0,1.4,4.962,5228.1,0
26.0,0.0,1.1,4.857,5191.0,0
166.0,0.0,1.4,4.957,5228.1,0
191.0,1.0,-1.8,1.41,5099.1,0
88.0,0.0,1.4,4.962,5228.1,0
140.0,0.0,1.4,4.96,5228.1,0
206.0,0.0,1.4,4.964,5228.1,0
90.0,0.0,1.4,4.968,5228.1,0
808.0,0.0,-0.1,4.076,5195.8,0
301.0,0.0,-1.8,1.344,5099.1,0
58.0,0.0,1.4,4.955,5228.1,0
176.0,0.0,1.4,4.959,5228.1,0
480.0,0.0,1.4,4.962,5228.1,0
146.0,0.0,1.4,4.963,5228.1,0
422.0,0.0,1.4,4.947,5228.1,1
246.0,0.0,1.1,4.859,5191.0,0
125.0,0.0,-0.1,4.12,5195.8,0
435.0,0.0,1.1,4.857,5191.0,0
170.0,0.0,1.4,4.96,5228.1,0
247.0,0.0,1.4,4.96,5228.1,0
70.0,0.0,-0.1,4.021,5195.8,0
165.0,0.0,1.4,4.968,5228.1,0
295.0,0.0,-1.8,1.299,5099.1,0
226.0,0.0,1.4,4.96,5228.1,0
114.0,0.0,1.4,4.964,5228.1,0
150.0,0.0,1.4,4.866,5228.1,0
173.0,1.0,-1.1,0.879,4963.6,1
282.0,0.0,1.4,4.864,5228.1,0
119.0,0.0,-0.1,4.153,5195.8,0
81.0,1.0,-0.1,4.021,5195.8,0
154.0,1.0,-0.1,4.153,5195.8,0
164.0,0.0,1.1,4.857,5191.0,0
81.0,0.0,1.4,4.965,5228.1,0
853.0,0.0,1.4,4.96,5228.1,0
325.0,0.0,-1.8,1.25,5099.1,0
301.0,0.0,1.4,4.864,5228.1,0
123.0,0.0,1.4,4.959,5228.1,0
161.0,0.0,-2.9,0.879,5076.2,0
314.0,0.0,1.1,4.857,5191.0,0
14.0,0.0,-1.8,1.405,5099.1,0
87.0,0.0,-1.8,1.327,5099.1,0
128.0,0.0,1.4,4.964,5228.1,0
8.0,0.0,1.1,4.858,5191.0,0
471.0,0.0,1.1,4.855,5191.0,0
643.0,0.0,1.4,4.968,5228.1,0
132.0,0.0,-1.8,1.365,5099.1,0
14.0,1.0,-1.8,1.313,5099.1,0
333.0,0.0,-1.8,1.405,5099.1,0
357.0,0.0,1.1,4.857,5191.0,0
118.0,0.0,1.4,4.962,5228.1,0
41.0,0.0,1.4,4.962,5228.1,0
126.0,0.0,-0.1,4.153,5195.8,0
554.0,0.0,1.4,4.967,5228.1,1
479.0,0.0,1.4,4.961,5228.1,0
269.0,0.0,1.1,4.857,5191.0,0
442.0,1.0,-1.8,1.344,5099.1,0
22.0,0.0,1.1,4.855,5191.0,0
142.0,1.0,-1.8,1.344,5099.1,0
135.0,0.0,1.4,4.965,5228.1,0
732.0,0.0,1.1,4.855,5191.0,0
246.0,0.0,1.4,4.961,5228.1,0
550.0,0.0,1.4,4.966,5228.1,0
14.0,0.0,-0.1,4.076,5195.8,0
226.0,0.0,1.4,4.958,5228.1,0
266.0,0.0,-1.8,1.423,5099.1,0
299.0,0.0,1.4,4.961,5228.1,0
60.0,0.0,1.1,4.855,5191.0,0
236.0,0.0,1.1,4.857,5191.0,0
224.0,0.0,-1.8,1.25,5099.1,0
63.0,0.0,1.1,4.857,5191.0,0
90.0,0.0,1.4,4.962,5228.1,0
188.0,0.0,-1.8,1.663,5099.1,1
394.0,0.0,-1.8,1.365,5099.1,1
98.0,1.0,-1.8,1.327,5099.1,0
153.0,0.0,-1.8,1.405,5099.1,0
889.0,0.0,1.4,4.96,5228.1,1
348.0,0.0,-1.8,1.266,5099.1,0
339.0,2.0,-1.1,1.025,4963.6,1
336.0,0.0,1.4,4.963,5228.1,0
40.0,0.0,-0.1,4.153,5195.8,0
19.0,0.0,1.1,4.856,5191.0,0
314.0,2.0,-3.0,0.715,5023.5,1
124.0,1.0,-0.1,4.021,5195.8,0
40.0,0.0,-1.8,1.327,5099.1,0
68.0,0.0,-0.1,4.076,5195.8,0
334.0,1.0,-1.1,1.049,4963.6,1
8.0,0.0,-1.8,1.354,5099.1,0
297.0,0.0,1.4,4.961,5228.1,0
10.0,0.0,1.4,4.959,5228.1,0
93.0,1.0,-1.8,1.453,5099.1,0
24.0,0.0,-0.1,4.021,5195.8,0
102.0,0.0,-1.8,1.299,5099.1,0
836.0,0.0,1.4,4.963,5228.1,1
96.0,0.0,1.4,4.962,5228.1,0
232.0,0.0,-1.8,1.25,5099.1,0
448.0,0.0,1.4,4.964,5228.1,0
100.0,0.0,-1.8,1.479,5099.1,0
952.0,0.0,1.4,4.963,5228.1,0
470.0,1.0,-2.9,0.821,5076.2,1
73.0,0.0,-3.4,0.803,5017.5,0
304.0,0.0,1.4,4.965,5228.1,0
194.0,0.0,-2.9,1.266,5076.2,0
864.0,0.0,1.1,4.857,5191.0,1
344.0,0.0,-1.8,1.299,5099.1,0
773.0,2.0,-3.4,0.755,5017.5,1
230.0,0.0,1.4,4.958,5228.1,0
285.0,0.0,1.1,4.86,5191.0,0
151.0,0.0,1.4,4.963,5228.1,0
256.0,2.0,-1.8,1.25,5099.1,0
324.0,1.0,-0.1,4.076,5195.8,0
486.0,0.0,-0.1,4.343,5195.8,1
188.0,1.0,-1.8,1.41,5099.1,0
74.0,1.0,-1.8,1.334,5099.1,0
1045.0,0.0,1.4,4.864,5228.1,0
432.0,0.0,1.1,4.858,5191.0,0
563.0,0.0,-1.8,1.41,5099.1,0
93.0,0.0,1.4,4.963,5228.1,0
115.0,0.0,-0.1,4.153,5195.8,0
146.0,0.0,-2.9,1.268,5076.2,1
513.0,0.0,1.4,4.967,5228.1,0
396.0,0.0,1.1,4.858,5191.0,0
672.0,0.0,1.4,4.962,5228.1,0
394.0,0.0,1.4,4.961,5228.1,0
536.0,0.0,-1.8,1.244,5099.1,1
154.0,0.0,1.4,4.963,5228.1,0
57.0,0.0,1.4,4.963,5228.1,0
255.0,0.0,1.1,4.857,5191.0,0
772.0,0.0,-1.8,1.41,5099.1,0
90.0,0.0,1.4,4.963,5228.1,0
262.0,0.0,1.1,4.857,5191.0,0
79.0,0.0,-0.1,4.12,5195.8,0
513.0,0.0,1.1,4.855,5191.0,1
211.0,0.0,1.4,4.864,5228.1,0
166.0,0.0,1.1,4.855,5191.0,0
176.0,0.0,1.4,4.965,5228.1,0
127.0,0.0,1.4,4.962,5228.1,0
545.0,2.0,-1.8,0.654,5008.7,1
61.0,1.0,-1.8,1.629,5099.1,0
26.0,0.0,1.4,4.967,5228.1,0
144.0,1.0,-1.8,1.313,5099.1,0
334.0,1.0,-1.8,1.334,5099.1,0
352.0,0.0,-0.1,4.076,5195.8,0
7.0,0.0,-1.8,1.354,5099.1,0
107.0,1.0,-2.9,0.881,5076.2,0
114.0,0.0,-2.9,1.26,5076.2,0
434.0,1.0,-1.8,1.327,5099.1,0
60.0,0.0,1.4,4.864,5228.1,0
185.0,2.0,-3.4,0.778,5017.5,1
132.0,0.0,1.1,4.857,5191.0,0
110.0,0.0,1.4,4.96,5228.1,0
199.0,0.0,1.1,4.86,5191.0,0
127.0,0.0,1.4,4.962,5228.1,0
95.0,0.0,1.4,4.959,5228.1,0
279.0,1.0,-1.8,1.266,5099.1,0
300.0,0.0,1.4,4.964,5228.1,0
136.0,0.0,1.1,4.855,5191.0,0
186.0,0.0,-1.8,1.405,5099.1,0
147.0,1.0,-1.8,1.291,5099.1,0
185.0,0.0,1.1,4.857,5191.0,0
37.0,0.0,1.4,4.962,5228.1,0
52.0,0.0,-0.1,4.153,5195.8,0
28.0,0.0,1.1,4.864,5191.0,0
84.0,1.0,-1.8,0.653,5008.7,0
160.0,0.0,1.1,4.855,5191.0,0
528.0,0.0,1.4,4.961,5228.1,0
187.0,0.0,-1.7,0.87,4991.6,1
311.0,0.0,1.4,4.963,5228.1,0
554.0,0.0,-0.1,4.076,5195.8,0
76.0,0.0,1.4,4.959,5228.1,0
492.0,0.0,-2.9,1.266,5076.2,0
70.0,0.0,1.1,4.859,5191.0,0
744.0,0.0,-1.1,0.878,4963.6,1
241.0,0.0,1.4,4.865,5228.1,0
227.0,0.0,1.1,4.857,5191.0,0
17.0,0.0,-1.8,1.266,5099.1,0
419.0,0.0,1.4,4.961,5228.1,0
34.0,0.0,1.4,4.959,5228.1,0
81.0,0.0,1.4,4.967,5228.1,0
475.0,0.0,1.1,4.864,5191.0,0
81.0,0.0,1.4,4.961,5228.1,0
217.0,0.0,1.4,4.964,5228.1,0
472.0,0.0,1.1,4.857,5191.0,0
195.0,1.0,-1.8,1.299,5099.1,0
304.0,0.0,1.1,4.857,5191.0,0
921.0,0.0,1.4,4.964,5228.1,1
98.0,1.0,-1.8,1.244,5099.1,0
9.0,0.0,-1.8,1.244,5099.1,0
117.0,0.0,-1.8,1.4,5099.1,0
119.0,0.0,1.4,4.968,5228.1,0
52.0,1.0,-1.8,1.313,5099.1,0
361.0,0.0,-1.8,1.27,5099.1,0
151.0,0.0,-1.1,1.028,4963.6,0
145.0,0.0,1.1,4.86,5191.0,0
76.0,2.0,-1.8,1.354,5099.1,0
66.0,0.0,1.1,4.856,5191.0,0
